epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,4141.89,1.24751,0.50548,0.89387,0.91841,0.87388,0.90784,0.53809,1.47969,0.59297,0.9148,0.0097459,0.0097459,0.0097459
156,4168.37,1.23255,0.49511,0.8804,0.92507,0.87377,0.92348,0.55172,1.48397,0.60367,0.91604,0.00974425,0.00974425,0.00974425
157,4195.02,1.21527,0.48978,0.88858,0.90052,0.86425,0.91,0.53665,1.4857,0.61247,0.91944,0.0097426,0.0097426,0.0097426
158,4221.19,1.20953,0.49262,0.89846,0.89828,0.85576,0.90564,0.53417,1.49202,0.60693,0.91935,0.00974095,0.00974095,0.00974095
159,4247.5,1.26792,0.50865,0.8898,0.93095,0.88637,0.93058,0.55515,1.48285,0.5795,0.91603,0.0097393,0.0097393,0.0097393
160,4274.23,1.2297,0.49696,0.89291,0.9135,0.85239,0.9017,0.53956,1.48997,0.60654,0.91769,0.00973765,0.00973765,0.00973765
161,4300.73,1.18778,0.49118,0.87732,0.91078,0.85206,0.90493,0.54031,1.49328,0.62181,0.91835,0.009736,0.009736,0.009736
162,4327.36,1.21889,0.49057,0.89372,0.90541,0.85917,0.90713,0.53393,1.49172,0.61838,0.91562,0.00973435,0.00973435,0.00973435
163,4354.22,1.25275,0.50059,0.89151,0.90723,0.85751,0.8977,0.53621,1.47642,0.61401,0.91525,0.0097327,0.0097327,0.0097327
164,4380.7,1.23268,0.49556,0.88705,0.90649,0.83989,0.87783,0.52007,1.46773,0.61516,0.91205,0.00973105,0.00973105,0.00973105
165,4407.05,1.21137,0.49425,0.89097,0.87396,0.84885,0.88158,0.51988,1.49206,0.6286,0.92165,0.0097294,0.0097294,0.0097294
166,4433.9,1.23697,0.50105,0.88832,0.90512,0.86476,0.91125,0.54253,1.48055,0.59775,0.91778,0.00972775,0.00972775,0.00972775
167,4460.65,1.20437,0.48919,0.88912,0.91284,0.8724,0.91302,0.53825,1.48729,0.59047,0.91751,0.0097261,0.0097261,0.0097261
168,4487.09,1.25873,0.49905,0.88788,0.89624,0.86033,0.89734,0.53293,1.48172,0.60622,0.91657,0.00972445,0.00972445,0.00972445
169,4513.73,1.22413,0.49223,0.88754,0.89416,0.84858,0.88401,0.51473,1.52303,0.62045,0.92268,0.0097228,0.0097228,0.0097228
170,4540.83,1.23093,0.50557,0.89087,0.89467,0.86025,0.89212,0.53246,1.48391,0.60058,0.91881,0.00972115,0.00972115,0.00972115
171,4567.39,1.20697,0.49014,0.88672,0.92814,0.88576,0.93734,0.55992,1.48545,0.58033,0.91722,0.0097195,0.0097195,0.0097195
172,4593.94,1.18609,0.48411,0.88719,0.91271,0.89064,0.92919,0.55048,1.49997,0.58363,0.91882,0.00971785,0.00971785,0.00971785
173,4623.27,1.19357,0.48562,0.88162,0.89591,0.8627,0.89837,0.53293,1.49946,0.59589,0.91945,0.0097162,0.0097162,0.0097162
174,4649.93,1.22273,0.49184,0.88607,0.90316,0.86609,0.90595,0.54681,1.46899,0.58257,0.91518,0.00971455,0.00971455,0.00971455
